ID,ELEMENT,Avg_Temperature
USC00123207,TMAX,83.89655172413794
USC00126711,TMAX,139.27586206896552
USC00135992,TMAX,99.95652173913044
USC00143954,TMIN,10.142857142857142
USC00156012,TMAX,113.44827586206897
USC00202094,TMIN,-69.41379310344827
USC00205603,TMAX,74.72413793103448
USC00214008,TMIN,-122.25925925925925
USC00281582,TMIN,-46.827586206896555
USC00297649,TMIN,-15.473684210526315
USC00310212,TMIN,24.103448275862068
USC00310576,TMIN,34.888888888888886
USC00316676,TMAX,159.3448275862069
USC00324083,TMIN,-134.75
USC00413257,TMIN,30.448275862068964
USC00415477,TMIN,69.12
USC00425733,TMAX,128.24137931034483
USC00446491,TMIN,-14.107142857142858
USR0000AEAG,TMIN,-361.0
USR0000ASHK,TMAX,163.0
USR0000CANZ,TMAX,79.66666666666667
USR0000CMCB,TMAX,108.5
USR0000CVAN,TMIN,-28.833333333333332
USR0000CVAY,TMAX,104.66666666666667
USR0000IDIX,TMIN,30.666666666666668
USR0000MHIL,TMIN,-37.0
USR0000NBAC,TMIN,-15.833333333333334
USR0000NMTI,TMAX,161.0
USR0000OPAT,TMAX,89.83333333333333
USR0000SSV1,TMAX,154.5
USR0000TCAD,TMAX,186.0
USR0000WAND,TMIN,-65.0
USS0009F20S,TMAX,57.13793103448276
USS0011E24S,TMIN,-90.48275862068965
USS0011M01S,TMAX,4.482758620689655
USS0013A19S,TMIN,-91.51724137931035
USS0019A13S,TMIN,-45.206896551724135
USS0020A23S,TMAX,-0.6896551724137931
USS0020H02S,TMIN,-19.482758620689655
USS0046P01S,TMAX,-72.75862068965517
USW00000229,TMAX,191.21052631578948
USW00003192,TMIN,83.03448275862068
USW00022516,TMIN,168.68965517241378
USW00024121,TMAX,72.41379310344827
USW00027503,TMAX,-174.75
USW00053922,TMAX,167.24137931034483
USW00093110,TMAX,169.75862068965517
USW00093730,TMAX,86.51724137931035
USW00093955,TMIN,63.758620689655174
USW00094182,TMIN,-69.17241379310344
ITM00016245,TMIN,83.6470588235294
MXM00076654,TMAX,300.6111111111111
RSM00026781,TMAX,1.0
USC00422173,TMAX,79.77272727272727
UZM00038553,TMIN,-22.863636363636363
RSM00026585,TMIN,-59.0
RSM00028797,TMIN,-206.42105263157896
RSM00020046,TMAX,-40.333333333333336
AJ000037749,TMAX,117.85714285714286
AR000087344,TMAX,321.2352941176471
CA001016640,TMIN,54.55172413793103
CA001100875,TMIN,-23.379310344827587
CA001181508,TMIN,-132.41379310344828
CA002202560,TMIN,-238.13793103448276
CA00220CQHR,TMAX,-80.37931034482759
CA00301S001,TMAX,-16.96551724137931
CA003036099,TMIN,-88.34482758620689
CA003073730,TMAX,-48.689655172413794
CA006078282,TMIN,-149.89655172413794
CA007025251,TMAX,9.357142857142858
CHM00050949,TMIN,-161.0
CHM00051644,TMIN,-78.89655172413794
GLW00017605,TMIN,-288.9655172413793
IC000004097,TMIN,-17.275862068965516
ICM00004082,TMIN,-20.0
IDM00096973,TMIN,256.30434782608694
IDM00097748,TMAX,330.1111111111111
IN019140400,TMIN,119.07407407407408
IN024041000,TMIN,116.42857142857143
IN025010100,TMAX,334.17241379310343
ITM00016480,TMAX,166.47619047619048
LH000026621,TMAX,43.86666666666667
MXM00076695,TMIN,168.4
NOM00001233,TMAX,-22.275862068965516
PAM00086218,TMAX,374.1666666666667
RSM00023305,TMAX,-105.70833333333333
RSM00025248,TMAX,-305.94444444444446
RSM00027321,TMAX,-45.5
RSM00029724,TMIN,-232.04761904761904
SF000782270,TMAX,352.25925925925924
SFM00068816,TMAX,274.92857142857144
SG000061641,TMIN,214.47058823529412
TI000038705,TMAX,112.84210526315789
USC00020871,TMIN,-70.55172413793103
USC00026603,TMAX,187.40740740740742
USC00043882,TMAX,139.82758620689654
USC00058992,TMIN,-39.55172413793103
USC00089566,TMAX,198.06896551724137
USC00111265,TMIN,-6.846153846153846
USC00113262,TMIN,-52.172413793103445
USC00116661,TMIN,-38.370370370370374
USC00132724,TMAX,57.77777777777778
USC00137664,TMAX,59.58620689655172
USC00190840,TMAX,52.4
USC00202804,TMIN,-24.896551724137932
USC00217405,TMIN,-20.5
USC00234919,TMAX,145.33333333333334
USC00250050,TMIN,-42.0
USC00250365,TMIN,-38.64
USC00259513,TMAX,117.28571428571429
USC00262243,TMAX,145.20689655172413
USC00276365,TMIN,-113.27586206896552
USC00294028,TMAX,180.0344827586207
USC00295965,TMIN,32.793103448275865
USC00316236,TMIN,12.03448275862069
USC00353827,TMIN,-2.7142857142857144
USC00362470,TMIN,-59.357142857142854
USC00362574,TMIN,-27.28
USC00368668,TMIN,-41.357142857142854
USC00369298,TMAX,65.07142857142857
USC00419163,TMIN,41.925925925925924
USC00422101,TMAX,94.3103448275862
USC00427846,TMAX,-13.321428571428571
USC00470308,TMIN,-59.275862068965516
USC00487031,TMAX,19.428571428571427
USC00509793,TMAX,-77.57142857142857
USR0000AFLG,TMIN,-33.166666666666664
USR0000ASWA,TMIN,-183.33333333333334
USR0000BIGI,TMAX,65.5
USR0000FTOP,TMAX,48.166666666666664
USR0000GARM,TMIN,61.166666666666664
USR0000MAVA,TMIN,55.666666666666664
USR0000MBLA,TMAX,88.0
USR0000MRAC,TMAX,32.166666666666664
USR0000OBAL,TMAX,35.166666666666664
USS0005J27S,TMAX,5.9655172413793105
USS0007M12S,TMAX,19.448275862068964
USS0011K11S,TMAX,26.137931034482758
USS0013A19S,TMAX,-8.0
USS0017A01S,TMIN,-60.55172413793103
USS0017B06S,TMIN,-20.655172413793103
USS0045L01S,TMIN,-32.0
USW00003162,TMAX,129.89655172413794
USW00004112,TMIN,-116.86206896551724
USW00004852,TMIN,-25.0
USW00013301,TMAX,131.51724137931035
USW00013940,TMIN,-22.318181818181817
USW00014819,TMIN,-13.714285714285714
USW00014826,TMAX,71.55172413793103
USW00023161,TMIN,60.0
USW00024015,TMIN,-39.06896551724138
USW00053970,TMAX,180.73684210526315
USW00063858,TMAX,194.6206896551724
AGM00060419,TMIN,37.111111111111114
BR038983570,TMIN,247.0
KZ000035363,TMIN,-213.4375
USC00230163,TMIN,9.263157894736842
CA002202115,TMIN,-280.5
USW00013967,TMAX,167.48275862068965
USW00093197,TMIN,97.48275862068965
AYM00089055,TMIN,-28.23076923076923
CA003031402,TMAX,18.80952380952381
CA00307KPFP,TMAX,-61.06896551724138
CA004013480,TMAX,-24.20689655172414
CA004047644,TMIN,-128.27586206896552
CA005032360,TMIN,-109.28571428571429
CAW00064757,TMAX,30.96551724137931
CD000064751,TMIN,142.44444444444446
CHM00050788,TMIN,-197.86206896551724
CHM00056444,TMAX,60.724137931034484
EIM00003962,TMIN,60.2
IDM00097270,TMIN,252.2608695652174
IN005100400,TMAX,321.0
ISM00040190,TMIN,89.42857142857143
IT000016090,TMIN,38.64705882352941
LG000026348,TMAX,7.517241379310345
MXM00076683,TMAX,268.2631578947368
ROM00015085,TMIN,5.782608695652174
RP000098232,TMIN,225.23809523809524
RSM00021982,TMIN,-247.5
RSM00036022,TMAX,-102.25925925925925
SAM00041036,TMAX,254.0
TH000048325,TMIN,148.72413793103448
UPM00033415,TMIN,26.782608695652176
USC00043855,TMAX,205.40740740740742
USC00046508,TMAX,131.68965517241378
USC00049785,TMAX,190.55172413793105
USC00053246,TMAX,133.17241379310346
USC00054945,TMAX,98.32142857142857
USC00056765,TMIN,-41.44827586206897
USC00118916,TMAX,93.48275862068965
USC00126164,TMAX,90.0
USC00136800,TMIN,-36.724137931034484
USC00148648,TMIN,-19.11111111111111
USC00178817,TMIN,-86.65517241379311
USC00206398,TMAX,28.17241379310345
USC00211374,TMAX,24.444444444444443
USC00229079,TMIN,24.46153846153846
USC00231674,TMAX,171.04
USC00235340,TMAX,145.70833333333334
USC00237514,TMAX,133.32142857142858
USC00247220,TMIN,-73.39285714285714
USC00248809,TMIN,-44.666666666666664
USC00258920,TMIN,-29.0
USC00269072,TMAX,12.607142857142858
USC00306276,TMAX,55.892857142857146
USC00325993,TMIN,-66.1
USC00332160,TMAX,91.71428571428571
USC00356033,TMAX,112.3103448275862
USC00361838,TMAX,56.37931034482759
USC00365344,TMIN,-55.26086956521739
USC00389625,TMIN,9.206896551724139
USC00391076,TMAX,42.857142857142854
USC00394516,TMAX,65.67857142857143
USC00400137,TMIN,35.22222222222222
USC00412741,TMIN,47.89655172413793
USC00413225,TMIN,-3.896551724137931
USC00414570,TMAX,193.10344827586206
USC00415742,TMAX,210.93103448275863
USC00415893,TMAX,197.6206896551724
USC00468191,TMIN,-29.24137931034483
USC00468986,TMAX,103.0
USC00470696,TMAX,76.53571428571429
USC00470742,TMIN,-59.96551724137931
USC00471605,TMIN,-51.857142857142854
USC00488852,TMAX,70.85714285714286
USR0000ALIR,TMIN,16.666666666666668
USR0000APOO,TMAX,-257.5
USR0000CBAR,TMIN,65.16666666666667
USR0000CKET,TMIN,81.33333333333333
USR0000COKN,TMIN,61.166666666666664
USR0000CSDD,TMAX,-2.8333333333333335
USR0000CVND,TMAX,138.0
USR0000GSTA,TMIN,46.333333333333336
USR0000IBIO,TMIN,-7.5
USR0000MBAL,TMAX,74.16666666666667
USR0000MJET,TMIN,-16.666666666666668
USR0000MRCA,TMIN,-36.833333333333336
USR0000NSCH,TMIN,-85.0
USR0000OPOL,TMAX,70.33333333333333
USS0006M03S,TMAX,30.06896551724138
USS0007K01S,TMIN,-82.44827586206897
USS0009E10S,TMIN,-115.13793103448276
USS0011H55S,TMAX,4.068965517241379
USS0015H19S,TMIN,-50.793103448275865
USW00012832,TMAX,190.1818181818182
USW00012885,TMAX,249.79310344827587
USW00013869,TMAX,195.82758620689654
USW00023190,TMAX,177.9655172413793
USW00024148,TMAX,67.18181818181819
USW00024234,TMIN,37.285714285714285
USW00026451,TMAX,-21.24137931034483
USW00027406,TMAX,-184.71428571428572
USW00053863,TMIN,32.93103448275862
USW00053904,TMAX,139.07142857142858
USW00053909,TMIN,75.41379310344827
USW00054785,TMIN,-34.0
USW00093184,TMAX,181.27586206896552
USW00093782,TMAX,157.0
USW00094052,TMAX,66.41379310344827
USW00094814,TMAX,48.86206896551724
USW00094971,TMIN,-53.62068965517241
LH000026529,TMAX,58.4
UZM00038413,TMIN,-29.894736842105264
IN024059900,TMAX,278.42857142857144
IR000040706,TMIN,-29.375
ROE00108893,TMIN,10.285714285714286
USW00063868,TMAX,169.13793103448276
AGM00060571,TMAX,214.76923076923077
ASN00023031,TMAX,296.5
CA001100031,TMIN,22.892857142857142
CA00220N005,TMIN,-250.5185185185185
CA003011887,TMIN,-160.8
CA003050602,TMAX,18.79310344827586
CA003063135,TMIN,-168.58620689655172
CA003074935,TMAX,-18.214285714285715
CA006139449,TMAX,49.86206896551724
CA007051163,TMIN,-91.03448275862068
CA00840B053,TMIN,-31.586206896551722
CHM00050527,TMAX,-150.48275862068965
CHM00057265,TMAX,96.51724137931035
CI000085585,TMIN,165.41666666666666
FP000091925,TMIN,246.94444444444446
GG000037621,TMAX,104.60714285714286
IC000004048,TMIN,-6.72
MGM00044232,TMAX,-130.51724137931035
MUM00041295,TMIN,176.1
NGM00061091,TMIN,153.88888888888889
RSM00022559,TMAX,-72.15789473684211
RSM00026695,TMIN,-73.95
RSM00030838,TMAX,-122.03448275862068
SF001485170,TMAX,313.2142857142857
TI000038878,TMAX,-29.428571428571427
TO000005376,TMIN,244.96153846153845
UK000003377,TMAX,112.0952380952381
USC00028468,TMAX,118.89655172413794
USC00046926,TMAX,148.27586206896552
USC00053541,TMAX,46.76
USC00081641,TMIN,105.75
USC00086999,TMAX,200.6551724137931
USC00101024,TMAX,92.67857142857143
USC00107357,TMIN,-29.76923076923077
USC00121739,TMIN,-43.724137931034484
USC00123206,TMIN,-41.62068965517241
USC00130203,TMIN,-49.916666666666664
USC00132110,TMAX,109.52
USC00140682,TMAX,142.42857142857142
USC00144087,TMAX,152.03703703703704
USC00144313,TMIN,-18.551724137931036
USC00147305,TMAX,173.35714285714286
USC00161232,TMAX,184.96428571428572
USC00200106,TMIN,-31.379310344827587
USC00214884,TMIN,-41.44444444444444
USC00250070,TMAX,99.44827586206897
USC00268186,TMAX,87.0
USC00306085,TMIN,-69.42857142857143
USC00316422,TMAX,167.0
USC00335786,TMAX,116.13636363636364
USC00336781,TMAX,130.46153846153845
USC00352406,TMIN,33.758620689655174
USC00356334,TMIN,28.818181818181817
USC00388472,TMIN,-2.9642857142857144
USC00408522,TMAX,135.6206896551724
USC00413289,TMAX,207.92307692307693
USC00417215,TMIN,67.5
USC00428978,TMIN,-26.53846153846154
USC00440243,TMIN,6.9655172413793105
USC00504165,TMIN,-175.64285714285714
USR0000AALP,TMAX,61.333333333333336
USR0000AHAY,TMAX,-176.66666666666666
USR0000CBRI,TMAX,121.33333333333333
USR0000CBUL,TMAX,56.5
USR0000CPRD,TMIN,59.5
USR0000CVAL,TMAX,132.33333333333334
USR0000JENS,TMAX,58.166666666666664
USR0000MFIS,TMIN,-13.833333333333334
USR0000MITA,TMAX,39.833333333333336
USR0000MORR,TMAX,36.166666666666664
USR0000MTIM,TMIN,-40.833333333333336
USR0000WCAS,TMIN,-23.166666666666668
USR0000WEST,TMAX,72.33333333333333
USS0008M06S,TMAX,28.344827586206897
USS0010J21S,TMAX,20.896551724137932
USS0050L02S,TMAX,-13.379310344827585
USW00003953,TMAX,159.89655172413794
USW00004139,TMAX,25.448275862068964
USW00014838,TMAX,23.79310344827586
USW00023061,TMAX,74.10344827586206
USW00024130,TMIN,-15.413793103448276
USW00025522,TMIN,-65.06896551724138
USW00053844,TMIN,-27.79310344827586
USW00094060,TMIN,-81.75862068965517
CIM00085864,TMIN,93.45
FRM00007150,TMIN,63.4
JA000047670,TMIN,48.333333333333336
RSM00027760,TMAX,-64.33333333333333
RSM00027957,TMAX,-42.26086956521739
RSM00027962,TMAX,-48.43478260869565
RSM00031348,TMAX,-116.4074074074074
RSM00036038,TMAX,-93.0
USC00063420,TMIN,-56.31818181818182
USC00367931,TMAX,88.33333333333333
USC00472051,TMAX,83.27272727272727
UZM00038551,TMIN,-16.25
FRE00171632,TMIN,43.92857142857143
JA000047420,TMIN,-74.0
ARM00087178,TMIN,240.04761904761904
ARM00087548,TMIN,179.58620689655172
BL000085043,TMIN,226.92
CA001046391,TMIN,12.758620689655173
CA003015523,TMAX,3.1379310344827585
CA003016655,TMAX,-32.37931034482759
CA007054096,TMAX,-13.96551724137931
CA008403820,TMAX,0.9655172413793104
CHM00059265,TMAX,179.07142857142858
JA000047835,TMAX,168.07407407407408
KZ000036773,TMIN,-203.8421052631579
NG000001075,TMIN,193.4814814814815
RQC00666725,TMIN,194.41379310344828
RSM00021946,TMIN,-373.7894736842105
RSM00022912,TMIN,-130.55
SF004371040,TMIN,155.44827586206895
SFM00068242,TMIN,174.40740740740742
SP000008215,TMIN,1.7142857142857142
TH000048459,TMIN,258.4166666666667
USC00028326,TMIN,-102.75
USC00035186,TMAX,151.46153846153845
USC00043875,TMAX,159.0344827586207
USC00047902,TMIN,96.37931034482759
USC00103108,TMAX,8.793103448275861
USC00126989,TMIN,-34.310344827586206
USC00132603,TMIN,-74.18518518518519
USC00132977,TMAX,89.61904761904762
USC00179720,TMAX,31.96551724137931
USC00200758,TMIN,-40.0
USC00201361,TMAX,62.535714285714285
USC00205065,TMIN,-35.592592592592595
USC00205690,TMIN,-57.10344827586207
USC00208972,TMIN,-38.827586206896555
USC00235227,TMIN,17.11111111111111
USC00261590,TMIN,-32.93103448275862
USC00263114,TMAX,36.03448275862069
USC00290992,TMAX,204.66666666666666
USC00313566,TMAX,90.14814814814815
USC00330862,TMAX,89.93103448275862
USC00368873,TMAX,76.65517241379311
USC00411429,TMAX,201.79310344827587
USC00417458,TMAX,273.10526315789474
USC00441593,TMAX,118.85714285714286
USC00450482,TMIN,20.310344827586206
USC00472055,TMAX,48.3448275862069
USC00478589,TMAX,72.21428571428571
USR0000ASTU,TMIN,-291.0
USR0000CANZ,TMIN,33.333333333333336
USR0000GSTA,TMAX,173.16666666666666
USR0000IPCN,TMAX,12.0
USR0000IWEI,TMIN,17.5
USR0000MASS,TMIN,15.666666666666666
USR0000MMED,TMIN,1.6666666666666667
USR0000NANT,TMIN,-28.833333333333332
USR0000OSTR,TMIN,-57.5
USR0000PALL,TMAX,55.666666666666664
USR0000SBEA,TMAX,50.833333333333336
USR0000WDIR,TMAX,46.5
USS0005L12S,TMIN,-90.27586206896552
USS0007E34S,TMIN,-96.51724137931035
USS0013C31S,TMIN,-58.310344827586206
USS0015J06S,TMIN,-67.44827586206897
USS0019L38S,TMAX,-22.0
USS0019L42S,TMIN,-64.51724137931035
USS0049L18S,TMAX,0.9310344827586207
USW00000153,TMIN,-3.909090909090909
USW00003048,TMAX,154.57142857142858
USW00003967,TMIN,0.0
USW00012815,TMAX,237.27586206896552
USW00013736,TMAX,111.27586206896552
USW00014895,TMIN,-31.20689655172414
USW00024091,TMAX,117.44827586206897
USW00054773,TMIN,-44.63636363636363
USW00063891,TMAX,184.93103448275863
USW00094185,TMIN,-30.413793103448278
USW00094224,TMIN,41.206896551724135
FIE00146062,TMIN,-148.13333333333333
GL000004250,TMIN,-94.73333333333333
RSM00028076,TMIN,-198.13636363636363
TI000038944,TMIN,26.5
UK000003162,TMAX,82.0
USC00451484,TMAX,92.71428571428571
JA000047897,TMIN,59.0
KEM00063686,TMAX,252.14285714285714
KZ000035118,TMAX,-79.42857142857143
UZM00038264,TMIN,-60.52173913043478
CA001020590,TMAX,73.58620689655173
CA001173210,TMAX,16.275862068965516
CA002403206,TMAX,-248.46428571428572
CA00250M001,TMIN,-337.0
CA003013362,TMAX,-18.79310344827586
CA003030450,TMIN,-108.13793103448276
CA004010879,TMAX,-23.517241379310345
CA004032322,TMIN,-110.86206896551724
CA006078282,TMAX,-23.03448275862069
CA008300562,TMIN,-61.357142857142854
CHM00050632,TMAX,-86.65517241379311
CHM00059287,TMIN,113.52173913043478
GHM00065457,TMIN,250.2173913043478
IN008040500,TMIN,80.03846153846153
KZ000036846,TMAX,-38.32142857142857
MLM00061233,TMIN,183.72413793103448
RMW00040710,TMIN,271.7931034482759
ROM00015247,TMIN,32.3
RSM00027402,TMAX,-28.636363636363637
RSM00028704,TMIN,-214.95
RSM00031088,TMAX,-181.0
RSM00031253,TMAX,-176.65384615384616
RSM00036307,TMIN,-350.1904761904762
TU000017040,TMIN,64.21739130434783
USC00054834,TMIN,-49.142857142857146
USC00057020,TMAX,63.0
USC00058690,TMAX,54.5
USC00099502,TMAX,201.88888888888889
USC00131731,TMIN,-30.615384615384617
USC00143954,TMAX,166.07142857142858
USC00157130,TMAX,137.6206896551724
USC00201502,TMAX,73.17241379310344
USC00211691,TMAX,38.57142857142857
USC00215838,TMIN,-52.15384615384615
USC00237862,TMIN,-30.058823529411764
USC00245961,TMIN,-46.0
USC00296061,TMAX,100.79310344827586
USC00311429,TMAX,137.20689655172413
USC00319147,TMAX,134.41379310344828
USC00330676,TMAX,111.96551724137932
USC00332791,TMIN,-23.379310344827587
USC00351407,TMIN,14.724137931034482
USC00390120,TMIN,-59.0
USC00416742,TMAX,185.31034482758622
USC00451350,TMAX,76.76
USC00455224,TMIN,16.61111111111111
USC00466912,TMAX,132.0344827586207
USC00483582,TMIN,-113.12
USC00503275,TMIN,-207.39285714285714
USR0000ABNV,TMIN,48.0
USR0000AGRE,TMIN,-39.0
USR0000ARMC,TMIN,-236.33333333333334
USR0000CCCI,TMAX,117.33333333333333
USR0000CROD,TMAX,71.5
USR0000ISAD,TMIN,-18.333333333333332
USR0000MASS,TMAX,74.16666666666667
USR0000MBEM,TMIN,-34.166666666666664
USR0000MBSM,TMIN,-14.833333333333334
USR0000NDEA,TMAX,78.66666666666667
USR0000OBKL,TMIN,-3.6666666666666665
USR0000OHAY,TMIN,-8.333333333333334
USR0000OMOO,TMAX,30.666666666666668
USR0000TATH,TMIN,90.66666666666667
USR0000VCRA,TMIN,-8.333333333333334
USR0000WABE,TMAX,54.666666666666664
USR0000WELL,TMIN,10.0
USS0006J18S,TMAX,16.137931034482758
USS0009F21S,TMAX,15.206896551724139
USS0010C23S,TMIN,-103.27586206896552
USS0011J08S,TMIN,-78.10344827586206
USS0014C04S,TMIN,-61.06896551724138
USS0014D02S,TMIN,-56.48275862068966
USS0015H01S,TMIN,-83.62068965517241
USS0015H04S,TMAX,15.035714285714286
USS0016J01S,TMIN,-42.51724137931034
USS0021B55S,TMIN,-18.24137931034483
USS0050K06S,TMIN,-67.6896551724138
USS0062S01S,TMIN,-177.24137931034483
USW00003889,TMIN,23.06896551724138
USW00003949,TMIN,61.8421052631579
USW00012812,TMIN,121.60714285714286
USW00013894,TMAX,207.79310344827587
USW00023285,TMIN,54.06896551724138
USW00024061,TMIN,-78.96551724137932
USW00024110,TMAX,82.13793103448276
USW00094724,TMIN,-26.954545454545453
VQW00011640,TMIN,233.86206896551724
RSM00023804,TMAX,-94.4
RSM00028465,TMIN,-221.52941176470588
RSM00034357,TMAX,1.76
AGM00060580,TMIN,92.4
CA002202115,TMAX,-162.0
MZ000067297,TMIN,244.28
USC00457185,TMAX,64.1923076923077
USR0000CDNK,TMAX,46.333333333333336
ARM00087311,TMIN,216.59259259259258
ASN00024580,TMIN,119.72222222222223
BL000085141,TMIN,229.23529411764707
BLM00085201,TMIN,52.88461538461539
CA001091174,TMAX,-6.551724137931035
CA001102415,TMIN,8.586206896551724
CA001192341,TMIN,-177.2962962962963
CA002403049,TMIN,-284.51724137931035
CA002403833,TMIN,-355.0
CA003036086,TMAX,9.172413793103448
CA007055121,TMAX,-8.0
CA007098603,TMIN,-143.17241379310346
CA008501131,TMAX,-94.53571428571429
CHM00059758,TMAX,263.0344827586207
FRM00007790,TMAX,162.8
GRM00016622,TMAX,154.53846153846155
GV000001832,TMIN,247.7
IVM00065536,TMAX,371.5
KZ000038316,TMAX,75.67857142857143
MXM00076840,TMAX,356.8235294117647
PKM00041759,TMIN,140.53571428571428
RSM00027485,TMAX,-75.70833333333333
RSM00030405,TMIN,-295.75
RSM00030703,TMAX,-106.15384615384616
USC00014193,TMAX,199.57692307692307
USC00044303,TMIN,95.0
USC00054724,TMAX,148.5
USC00096093,TMAX,130.33333333333334
USC00102942,TMIN,-10.96551724137931
USC00111302,TMIN,19.76923076923077
USC00127999,TMAX,112.75
USC00131354,TMAX,126.70370370370371
USC00147271,TMAX,138.93103448275863
USC00201675,TMAX,77.75862068965517
USC00214418,TMAX,58.241379310344826
USC00218450,TMIN,-46.8
USC00231216,TMIN,-20.344827586206897
USC00238754,TMIN,13.038461538461538
USC00256290,TMAX,68.92592592592592
USC00274304,TMIN,-57.32142857142857
USC00286055,TMIN,-20.655172413793103
USC00301752,TMIN,-68.5925925925926
USC00305714,TMIN,-102.6842105263158
USC00311535,TMAX,134.14285714285714
USC00316256,TMAX,147.74074074074073
USC00354291,TMIN,-52.0
USC00394864,TMAX,61.689655172413794
USC00414375,TMIN,36.13793103448276
USC00427714,TMAX,86.92857142857143
USC00446147,TMAX,116.44444444444444
USC00476413,TMIN,-56.88235294117647
USC00509314,TMIN,-257.18518518518516
USR0000AGLO,TMIN,50.0
USR0000AHOR,TMAX,143.66666666666666
USR0000ASIL,TMIN,40.666666666666664
USR0000ATAH,TMAX,-169.83333333333334
USR0000BRYC,TMIN,-49.166666666666664
USR0000CMAL,TMAX,120.5
USR0000CSAD,TMIN,51.0
USR0000HPTK,TMAX,185.16666666666666
USR0000KANE,TMAX,58.166666666666664
USR0000MBRA,TMAX,116.66666666666667
USR0000MMCF,TMIN,-65.0
USR0000MPOL,TMAX,36.166666666666664
USR0000OPEB,TMIN,-21.5
USR0000WBEA,TMAX,101.83333333333333
USS0006H26S,TMAX,-5.931034482758621
USS0010G13S,TMAX,14.689655172413794
USS0010J10S,TMAX,11.03448275862069
USS0010J20S,TMAX,-5.103448275862069
USS0012D09S,TMIN,-69.58620689655173
USS0012D11S,TMIN,-85.20689655172414
USS0014F02S,TMIN,-133.44827586206895
USS0020G06S,TMIN,-28.82758620689655
USS0021B59S,TMAX,44.72727272727273
USS0021G03S,TMAX,63.10344827586207
USS0045M07S,TMIN,-179.51724137931035
USS0049L13S,TMAX,-26.862068965517242
USW00003816,TMAX,162.6551724137931
USW00013874,TMIN,59.62068965517241
USW00013973,TMIN,61.964285714285715
USW00013994,TMIN,14.89655172413793
USW00014921,TMAX,87.6896551724138
USW00024150,TMAX,56.13793103448276
USW00063869,TMIN,67.72413793103448
USW00063872,TMAX,183.95
USW00093097,TMIN,19.06896551724138
USC00063420,TMAX,47.5
RSM00026477,TMIN,-38.611111111111114
BOM00026853,TMAX,29.565217391304348
CA003023722,TMIN,-139.48275862068965
CA003025243,TMAX,-30.607142857142858
CA003034577,TMIN,-136.64285714285714
CA003053536,TMIN,-111.03448275862068
CA003056214,TMIN,-91.03448275862068
CA004015800,TMIN,-119.82142857142857
CA004016322,TMAX,-18.275862068965516
CA005010490,TMIN,-112.62068965517241
CA007022579,TMAX,8.310344827586206
CHM00050658,TMIN,-214.6206896551724
CHM00052495,TMIN,-165.78947368421052
CHM00059855,TMIN,185.24137931034483
FR000007560,TMAX,42.0
GHM00065437,TMIN,258.1111111111111
IC000004013,TMIN,-48.333333333333336
IDM00096581,TMAX,331.17241379310343
IR000407660,TMIN,-3.230769230769231
JA000047744,TMAX,108.17857142857143
JA000047759,TMAX,117.58620689655173
LG000026313,TMAX,26.17241379310345
RIE00100818,TMAX,159.48275862068965
RPM00098325,TMIN,221.76190476190476
RSM00026094,TMAX,-34.81818181818182
RSM00031300,TMAX,-129.3846153846154
RSM00031989,TMAX,7.75
RSM00032099,TMIN,-161.16666666666666
USC00021001,TMIN,-70.72413793103448
USC00035046,TMIN,44.964285714285715
USC00035754,TMAX,176.96
USC00046136,TMAX,104.03571428571429
USC00051121,TMIN,-30.82758620689655
USC00055519,TMAX,44.51724137931034
USC00094133,TMAX,162.0344827586207
USC00119354,TMAX,105.5
USC00129905,TMIN,-28.40740740740741
USC00179721,TMIN,-66.51851851851852
USC00213290,TMAX,55.964285714285715
USC00214176,TMAX,66.42105263157895
USC00230748,TMAX,145.24137931034483
USC00231600,TMIN,-3.909090909090909
USC00247247,TMIN,-122.0909090909091
USC00265191,TMAX,95.10714285714286
USC00272846,TMAX,4.206896551724138
USC00281582,TMAX,63.93103448275862
USC00303346,TMIN,-70.62068965517241
USC00350897,TMIN,20.75862068965517
USC00396947,TMAX,71.03448275862068
USC00407141,TMAX,128.0
USC00410058,TMAX,170.73684210526315
USC00416104,TMAX,168.13793103448276
USC00421171,TMAX,89.53571428571429
USC00425065,TMIN,-28.75862068965517
USC00448680,TMAX,124.37931034482759
USC00461397,TMIN,-51.0
USC00466325,TMAX,138.10344827586206
USC00487760,TMAX,34.62068965517241
USR0000ASTO,TMAX,-91.5
USR0000CBIR,TMAX,119.5
USR0000CCCI,TMIN,-13.0
USR0000CCOU,TMIN,27.666666666666668
USR0000CWAR,TMIN,18.666666666666668
USR0000KALP,TMIN,23.333333333333332
USR0000MBAL,TMIN,-63.0
USR0000MCHI,TMAX,136.16666666666666
USR0000MCOP,TMIN,60.166666666666664
USR0000MTPT,TMIN,-32.666666666666664
USS0007E40S,TMIN,-79.62068965517241
USS0009D08S,TMIN,-107.20689655172414
USS0009F21S,TMIN,-107.93103448275862
USS0013F03S,TMIN,-130.48275862068965
USS0019L45S,TMAX,8.96551724137931
USW00003812,TMIN,9.275862068965518
USW00004927,TMIN,-47.3448275862069
USW00013883,TMIN,36.06896551724138
USW00013899,TMIN,87.62068965517241
USW00013993,TMAX,150.68965517241378
USW00022016,TMIN,64.60714285714286
USW00022508,TMIN,168.27586206896552
USW00023064,TMIN,-30.482758620689655
USW00023213,TMIN,54.03448275862069
USW00025713,TMIN,-44.58620689655172
